"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"7748","france","lyon","2020-08-31",30282025,"7e Arrondissement",45.75389,4.84495,"Entire apartment","Entire home/apt",2,1,1,"$45.00",3,7,0,45,1350
"7749","france","lyon","2020-08-31",30282085,"6e Arrondissement",45.76746,4.86526,"Private room in apartment","Private room",2,1,1,"$50.00",1,1125,29,50,50
"7750","france","lyon","2020-08-31",30283284,"7e Arrondissement",45.744,4.84483,"Entire apartment","Entire home/apt",4,1,2,"$100.00",1,2,28,100,200
"7751","france","lyon","2020-08-31",30283306,"7e Arrondissement",45.7474,4.83936,"Entire apartment","Entire home/apt",4,2,2,"$100.00",2,20,0,100,3000
"7752","france","lyon","2020-08-31",30283880,"7e Arrondissement",45.75296,4.84576,"Private room in apartment","Private room",2,1,1,"$51.00",1,1125,0,51,1530
"7753","france","lyon","2020-08-31",30284170,"3e Arrondissement",45.75379,4.8762,"Entire apartment","Entire home/apt",2,1,1,"$58.00",2,2,23,58,406
"7754","france","lyon","2020-08-31",30284400,"4e Arrondissement",45.77667,4.81164,"Entire apartment","Entire home/apt",4,2,2,"$75.00",4,1125,0,82.6666666666667,2480
"7755","france","lyon","2020-08-31",30284620,"8e Arrondissement",45.74007,4.86558,"Entire apartment","Entire home/apt",4,2,2,"$140.00",2,7,28,140,280
"7756","france","lyon","2020-08-31",30286887,"4e Arrondissement",45.77556,4.83261,"Entire townhouse","Entire home/apt",4,2,2,"$70.00",1,1125,0,70,2100
"7757","france","lyon","2020-08-31",30286911,"4e Arrondissement",45.77919,4.83469,"Private room in apartment","Private room",2,1,1,"$38.00",2,1125,0,38,1140
"7758","france","lyon","2020-08-31",30287093,"6e Arrondissement",45.76585,4.86661,"Entire apartment","Entire home/apt",2,1,1,"$55.00",1,2,0,55,1650
"7759","france","lyon","2020-08-31",30287304,"3e Arrondissement",45.76146,4.84491,"Entire apartment","Entire home/apt",4,1,2,"$190.00",1,3,0,190,5700
"7760","france","lyon","2020-08-31",30288278,"7e Arrondissement",45.75227,4.84469,"Private room in apartment","Private room",2,1,1,"$35.00",2,1125,0,35,1050
"7761","france","lyon","2020-08-31",30288825,"3e Arrondissement",45.76175,4.86557,"Private room in apartment","Private room",2,1,1,"$40.00",2,1125,0,40,1200
"7762","france","lyon","2020-08-31",30289026,"7e Arrondissement",45.75139,4.8453,"Entire apartment","Entire home/apt",3,1,2,"$50.00",3,1125,0,50,1500
"7763","france","lyon","2020-08-31",30289276,"2e Arrondissement",45.74367,4.81583,"Entire apartment","Entire home/apt",8,3,4,"$175.00",4,7,0,175,5250
"7764","france","lyon","2020-08-31",30289566,"1er Arrondissement",45.76494,4.83254,"Entire apartment","Entire home/apt",2,1,1,"$68.00",2,30,0,68.2666666666667,2048
