"country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"germany","munich","2020-04-25",20753226,"Laim",48.13961,11.50014,"Apartment","Private room",2,1,1,75,1,16,3,75,2025
"germany","munich","2020-04-25",20753266,"Pasing-Obermenzing",48.16146,11.47738,"Apartment","Private room",2,1,1,75,1,23,0,75,2250
"germany","munich","2020-04-25",20753844,"Untergiesing-Harlaching",48.1193,11.57077,"Apartment","Private room",2,1,1,80,2,25,0,65,1950
"germany","munich","2020-04-25",20754537,"Schwabing-West",48.15934,11.57935,"Apartment","Entire home/apt",1,1,1,49,3,1125,0,49,1470
"germany","munich","2020-04-25",20756108,"Schwabing-Freimann",48.18023,11.60162,"Apartment","Private room",3,1,2,80,2,7,29,80,80
"germany","munich","2020-04-25",20757528,"Schwabing-Freimann",48.15887,11.58738,"Apartment","Private room",2,1,1,98,1,1125,0,138,4140
"germany","munich","2020-04-25",20759501,"Tudering-Riem",48.12289,11.66646,"Camper/RV","Entire home/apt",2,1,2,80,1,14,0,86,2580
"germany","munich","2020-04-25",20760399,"Au-Haidhausen",48.13764,11.61741,"Apartment","Private room",2,1,1,45,3,7,0,40,1200
"germany","munich","2020-04-25",20760905,"Tudering-Riem",48.11544,11.65976,"Townhouse","Private room",2,1,1,30,1,1125,0,26.1666666666667,785
"germany","munich","2020-04-25",20766088,"Au-Haidhausen",48.12671,11.59549,"Apartment","Entire home/apt",2,1,1,165,2,5,0,150,4500
"germany","munich","2020-04-25",20766666,"Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln",48.08871,11.50903,"Apartment","Entire home/apt",6,1,3,250,2,7,0,250,7500
"germany","munich","2020-04-25",20766700,"Schwabing-West",48.16096,11.57307,"Loft","Entire home/apt",5,1,2,440,1,7,30,NA,0
"germany","munich","2020-04-25",20767310,"Untergiesing-Harlaching",48.11435,11.57024,"Apartment","Private room",2,1,1,35,3,20,29,39,39
"germany","munich","2020-04-25",20767337,"Maxvorstadt",48.15375,11.56472,"Apartment","Private room",1,1,1,90,2,5,29,60,60
"germany","munich","2020-04-25",20767507,"Schwanthalerhöhe",48.12878,11.54298,"Apartment","Entire home/apt",2,0,1,180,1,7,0,94,2820
"germany","munich","2020-04-25",20767681,"Ramersdorf-Perlach",48.10284,11.62672,"Apartment","Entire home/apt",2,1,1,120,2,19,0,120,3600
"germany","munich","2020-04-25",20768989,"Laim",48.12894,11.49915,"Apartment","Private room",2,1,1,35,5,30,0,59,1770
