"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"2123","italy","bergamo","2020-06-29",39042461,"Bergamo",45.69091,9.6479,"House","Entire home/apt",3,2,2,"$70.00",2,365,6,55,1320
"2124","italy","bergamo","2020-06-29",39044038,"Bergamo",45.70252,9.66398,"Apartment","Entire home/apt",2,1,1,"$65.00",1,1125,29,65,65
"2125","italy","bergamo","2020-06-29",39046036,"Cene",45.78599,9.82512,"Apartment","Private room",1,1,2,"$20.00",1,365,29,20,20
"2126","italy","bergamo","2020-06-29",39046947,"Cisano Bergamasco",45.74361,9.47899,"Apartment","Private room",2,1,1,"$50.00",1,30,30,NA,0
"2127","italy","bergamo","2020-06-29",39048033,"Caprino Bergamasco",45.74396,9.48078,"Apartment","Private room",2,1,1,"$50.00",1,30,29,50,50
"2128","italy","bergamo","2020-06-29",39048644,"Morengo",45.5373,9.70498,"Townhouse","Private room",2,1,1,"$29.00",2,200,29,29,29
"2129","italy","bergamo","2020-06-29",39048684,"Cisano Bergamasco",45.74393,9.47881,"Apartment","Private room",2,1,1,"$50.00",1,30,29,50,50
"2130","italy","bergamo","2020-06-29",39049010,"Caprino Bergamasco",45.74436,9.48071,"Apartment","Private room",2,1,1,"$50.00",1,30,29,50,50
"2131","italy","bergamo","2020-06-29",39049550,"Cisano Bergamasco",45.7425,9.47928,"Apartment","Private room",4,2,2,"$140.00",1,30,29,140,140
"2132","italy","bergamo","2020-06-29",39073390,"Bergamo",45.6805,9.6407,"Apartment","Entire home/apt",4,2,5,"$120.00",2,1125,29,110,110
"2133","italy","bergamo","2020-06-29",39075394,"Capriate San Gervasio",45.61887,9.52862,"Bed and breakfast","Private room",11,3,8,"$79.00",1,1125,30,NA,0
"2134","italy","bergamo","2020-06-29",39080060,"Mozzo",45.69383,9.61175,"Apartment","Entire home/apt",4,2,3,"$55.00",1,164,29,55,55
"2135","italy","bergamo","2020-06-29",39093572,"Colere",45.9746,10.08598,"Apartment","Entire home/apt",5,1,4,"$50.00",2,90,3,55,1485
"2136","italy","bergamo","2020-06-29",39101098,"Seriate",45.68099,9.735,"Townhouse","Private room",1,1,1,"$24.00",6,200,0,27,810
"2137","italy","bergamo","2020-06-29",39168487,"Pontida",45.72948,9.52395,"House","Entire home/apt",2,1,0,"$39.00",1,160,30,NA,0
"2138","italy","bergamo","2020-06-29",39175977,"Grone",45.74024,9.9494,"House","Entire home/apt",5,3,3,"$130.00",1,70,23,130,910
"2139","italy","bergamo","2020-06-29",39191005,"Lovere",45.80894,10.06191,"Apartment","Entire home/apt",5,1,3,"$50.00",1,30,15,75,1125
"2140","italy","bergamo","2020-06-29",39210534,"Trescore Balneario",45.68961,9.83981,"Apartment","Entire home/apt",5,1,2,"$60.00",2,27,17,60,780
"2141","italy","bergamo","2020-06-29",39224451,"Trescore Balneario",45.68961,9.83981,"Apartment","Entire home/apt",5,1,2,"$60.00",2,27,12,60,1080
"2142","italy","bergamo","2020-06-29",39246760,"Dalmine",45.65163,9.60571,"Apartment","Entire home/apt",3,2,3,"$25.00",1,30,18,19.0833333333333,229
"2143","italy","bergamo","2020-06-29",39253322,"Camerata Cornello",45.89647,9.65638,"Bed and breakfast","Hotel room",2,4,4,"$50.00",1,1125,28,72,144
"2144","italy","bergamo","2020-06-29",39283114,"Bagnatica",45.6541,9.74738,"Aparthotel","Entire home/apt",4,1,2,"$85.00",1,32,29,85,85
"2145","italy","bergamo","2020-06-29",39347599,"Bergamo",45.69608,9.64776,"Apartment","Entire home/apt",4,1,2,"$45.00",1,1125,30,NA,0
"2146","italy","bergamo","2020-06-29",39356926,"Bergamo",45.69339,9.66701,"Apartment","Entire home/apt",4,1,1,"$70.00",1,1125,0,60,1800
